project	sample	nasvs	nreads	latitude	longitude	environment	subcategory	subcategory_old
PRJNA385736	SRR7034643	2420	38160	-34.1192	151.2267	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7034659	1616	41862	-19.154109	146.6426	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7034674	2653	93057	-42.5967	148.2333	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7034678	1554	18307	-19.154109	146.6426	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034682	1984	46768	-42.5967	148.2333	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7034685	1773	38512	-42.5967	148.2333	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7034712	1664	28231	-18.610732	146.486807	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034716	1337	21818	-18.574387	146.496432	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034720	1601	36670	-18.610732	146.486807	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034721	1309	21989	-18.610732	146.486807	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034725	1935	89587	-27.345	153.562	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7034727	2424	34642	-19.154109	146.6426	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7034734	2424	40301	-19.154109	146.6426	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7034737	2275	42179	-34.1192	151.2267	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7034744	2662	55189	-34.1192	151.2267	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7034746	854	131151	-34.1192	151.2267	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7034758	1540	15204	-19.154109	146.6426	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034759	3510	59347	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034760	2735	32730	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034765	3031	36260	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034767	2988	39490	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034769	3000	58802	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034771	3818	45955	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034782	824	24751	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034786	1416	14948	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034788	1535	19253	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034804	2720	45126	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034808	2654	39609	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034813	2219	37347	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034815	2394	58423	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034817	969	40562	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034819	3162	50506	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034821	1108	21400	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034832	3452	54418	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034844	2902	52066	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034847	3131	33181	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034853	3311	63012	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034855	1036	16998	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034859	2181	41013	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034861	4060	81130	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034863	3414	72697	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034865	2696	37244	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034867	3252	58633	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034869	3283	69826	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034871	2244	50006	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034876	1601	32162	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034880	2249	38398	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034884	1595	25734	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034901	2347	52084	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034903	2279	39744	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034905	1675	28651	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034915	2627	43286	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034919	2017	56847	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034921	2863	44506	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034925	1519	91786	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034926	2062	24055	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034928	1488	23457	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034930	2041	33856	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034934	1811	28332	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034936	4128	79287	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034940	1564	54409	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034942	3565	60178	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034944	3039	62835	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034948	1957	31916	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034950	2670	35435	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034952	1875	38198	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034955	1725	22116	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034965	2887	40237	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034969	1887	57679	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034973	2652	36923	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034975	2780	54617	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034976	2415	47142	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034977	3672	64371	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034980	1587	26053	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034982	2751	74057	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034984	2574	46769	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034988	3216	69593	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034990	3308	73203	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034992	1067	96012	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034996	2983	88451	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7034999	2880	33560	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035001	1404	29290	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035002	1161	75570	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035005	1545	32118	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035006	2779	39126	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035010	1930	27957	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035012	3028	37859	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035034	4234	109602	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035049	2332	46149	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035051	2420	62710	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035053	3229	61475	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035055	2129	64064	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035058	3405	70077	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035060	1107	41031	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035062	2434	50924	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035064	2139	21078	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035066	3030	36750	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035078	2958	44158	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035082	832	42265	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035084	2303	61710	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035086	4219	88769	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035088	3073	68856	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035090	1559	53066	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035092	2072	31400	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035093	3900	50183	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035094	1214	21196	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035097	1813	23178	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035099	2496	46082	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035103	1306	58212	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035110	1472	38051	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035119	1063	92245	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035123	1748	38416	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035136	2936	84985	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035138	708	98204	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035140	2179	78249	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035142	3579	57220	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035144	3682	71248	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035150	1537	62272	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035152	1399	58411	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035154	2291	45769	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035159	2008	46750	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035161	2527	17220	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035163	1486	34038	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035165	1980	27198	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035167	1236	28265	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035170	2629	55834	-33.825836	151.263267	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035172	2599	26196	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035174	1815	38318	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035185	4488	55529	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035187	1393	23573	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035189	1701	35631	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035191	2024	32126	-34.069392	151.110958	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035195	2534	38955	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035208	3388	58263	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035210	4529	63110	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035212	2794	44530	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035216	2281	68739	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035227	2973	75715	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035229	3341	45200	-33.847158	151.198286	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035231	3705	100179	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035233	4958	122531	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035235	3528	140244	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035237	2616	59513	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035248	1351	76775	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035256	1572	22132	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035258	1383	12740	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035260	771	13914	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035273	1944	43598	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035288	533	21539	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035293	1075	60293	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035295	723	49664	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035297	1399	74961	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035304	1162	33721	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035306	639	37746	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035307	1558	32429	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035321	595	58843	-31.86344	115.7076	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035334	769	68820	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035336	869	20052	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035338	996	36477	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035345	1169	32442	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035347	1225	24484	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035349	1153	55630	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035354	928	35059	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035356	529	25456	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035358	574	48194	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035360	440	46159	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035380	1060	34889	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035382	914	18663	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035386	998	36997	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035388	1085	14884	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035406	540	79863	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035411	975	55606	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035417	519	5417	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035419	1188	49480	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035427	478	67921	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035431	1064	48389	-31.86344	115.7076	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035435	1095	44116	-31.86344	115.7076	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035437	1201	53039	-31.86344	115.7076	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035438	823	21033	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035456	792	25173	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035462	663	48990	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035470	685	43078	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035471	510	68423	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035475	745	67870	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035483	1345	59590	-31.86344	115.7076	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035496	1316	40448	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035542	1209	34037	-31.86344	115.7076	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035544	853	30486	-31.86344	115.7076	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035546	1093	44262	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035550	1147	47113	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035552	1021	84379	-31.86344	115.7076	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035554	1158	43152	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035558	1271	43624	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035562	496	29393	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035568	575	13665	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035572	162	83624	-31.86111	115.7542	Marine	Other marine environment	marine_other
PRJNA385736	SRR7035580	1242	27348	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035582	1076	14826	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035584	686	6804	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035588	814	25674	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035630	694	8796	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035638	2160	44139	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035645	381	133101	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035647	458	122593	-31.86111	115.7542	Marine	Epipelagic zone	marine_epipelagic
PRJNA385736	SRR7035690	797	14636	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035692	807	52571	-31.86111	115.7542	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035694	714	12224	-31.86344	115.7076	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035727	122	132731	-31.86111	115.7542	Marine	Other marine environment	marine_other
PRJNA385736	SRR7035815	3498	53473	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035830	1170	68103	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035832	3713	90369	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035834	1628	39309	-34.072929	151.152086	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035836	3341	78746	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035838	2860	66313	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035840	2873	51293	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035842	3889	55764	-34.010214	151.125875	Marine	Marine sediment	marine_sediment
PRJNA385736	SRR7035844	2095	84807	-33.991414	151.233356	Marine	Marine sediment	marine_sediment
